rate,Submissions,cost per response
6,9,0.14
10,9,0.236666667
10,9,0.583333333
12,9,0.43
10,9,0.463333333
12,36,0.506666667
8,27,0.303333333
6,180,0.433333333
10,90,0.333333333
6,441,0.803333333
6,513,1.063333333
12,99,0.476666667
12,279,0.233333333
8,225,0.303333333
6,9,0.633333333
6,9,0.943333333
10,45,0.41
10,18,1.576666667
10,9,0.433333333
6,18,1.486666667
10,36,1.523333333
10,27,1.793333333
10,18,1.326666667
6,9,0.766666667
6,9,0.64
6,9,0.383333333
6,9,0.41
8,72,0.56
6,36,0.503333333
6,207,0.47
6,387,1.14
10,585,1.146666667
6,36,1.543333333
6,315,0.503333333
10,162,0.433333333
10,81,0.33
6,423,0.646666667
6,396,1.01
6,468,0.72
8,414,0.75
12,162,0.333333333
10,180,0.313333333
12,180,0.406666667
12,108,0.176666667
6,9,0.246666667
6,18,0.72
6,27,0.426666667
10,9,0.143333333
6,18,0.76
10,27,1.453333333
6,27,1.333333333
6,9,1.173333333
10,9,0.186666667
12,450,0.896666667
8,207,0.213333333
12,126,0.193333333
10,9,0.326666667
6,189,0.47
10,171,0.56
10,549,1.04
10,18,0.663333333
6,9,0.393333333
12,9,0.686666667
6,9,0.143333333
10,27,0.993333333
12,18,0.193333333
10,9,0.536666667
6,18,0.35
12,9,0.726666667
10,18,0.336666667
10,9,0.346666667
10,9,0.1
6,9,0.173333333
12,9,0.076666667
10,18,0.176666667
12,9,0.06
12,9,0.16
6,9,0.126666667
10,27,0.156666667
10,9,0.133333333
10,9,0.073333333
10,36,0.196666667
6,18,0.253333333
10,9,0.113333333
10,18,0.196666667
10,18,0.133333333
10,9,0.09
6,27,0.09
10,9,0.093333333
12,18,0.076666667
12,18,0.116666667
6,9,0.103333333
10,9,0.2
10,9,0.22
10,36,0.17
6,27,0.25
12,18,0.066666667
10,36,0.12
10,9,0.163333333
12,18,0.143333333
6,9,0.203333333
6,9,0.136666667
10,9,0.08
10,99,0.476666667
10,9,0.42
10,36,0.453333333
12,63,0.573333333
10,9,0.096666667
12,18,0.646666667
12,9,0.643333333
12,9,0.486666667
12,18,0.156666667
12,9,0.253333333
12,9,0.296666667
12,9,0.526666667
12,27,0.4
12,9,0.623333333
12,18,0.58
12,9,0.15
12,18,0.46
12,18,0.216666667
12,9,0.403333333
12,9,0.43
12,9,0.503333333
6,18,0.113333333
6,9,0.226666667
10,18,0.17
10,9,0.276666667
10,18,0.243333333
10,9,0.113333333
6,18,0.073333333
10,9,0.106666667
10,18,0.183333333
10,9,0.363333333
10,27,0.2
10,18,0.2
10,9,0.33
10,9,0.196666667
10,18,0.026666667
10,27,0.3
10,9,0.1
6,18,0.42
6,9,0.366666667
16,9,0.076666667
6,9,0.233333333
6,9,0.163333333
6,27,0.21
6,27,0.173333333
10,99,0.48
10,72,0.493333333
10,108,0.376666667
12,135,0.423333333
10,9,0.426666667
6,18,0.47
6,9,0.396666667
12,9,0.313333333
10,9,0.113333333
10,9,0.413333333
6,9,0.436666667
10,9,0.453333333
10,27,0.24
10,54,0.423333333
10,9,0.626666667
10,45,0.523333333
10,9,0.606666667
6,36,0.793333333
6,9,0.493333333
6,9,0.21
12,9,0.313333333
10,36,0.576666667
10,9,0.23
2,18,1.036666667
6,9,0.586666667
12,18,0.783333333
12,9,0.613333333
10,9,0.106666667
10,27,0.42
10,27,0.32
10,9,0.17
12,9,1.186666667
10,9,0.47
6,18,0.373333333
6,9,0.41
8,540,0.803333333
12,90,0.283333333
10,9,0.243333333
10,9,0.396666667
10,9,0.553333333
12,18,0.53
10,9,0.186666667
10,54,0.45
10,153,0.293333333
12,144,0.38
12,126,0.333333333
6,27,0.303333333
6,9,0.303333333
10,9,0.49
6,18,0.153333333
6,9,0.26
6,27,0.32
10,9,0.226666667
6,18,0.226666667
10,18,0.14
10,18,0.26
10,9,0.196666667
6,9,0.11
10,9,0.223333333
10,9,1.55
12,162,0.33
6,9,0.636666667
6,9,1.293333333
6,27,1.54
10,36,1.576666667
6,9,1.12
6,27,0.333333333
8,153,0.326666667
6,495,1.073333333
12,144,0.286666667
6,36,1.213333333
6,18,1.363333333
10,36,1.763333333
10,18,1.926666667
12,72,0.563333333
12,324,0.46
10,603,0.803333333
10,459,0.986666667
10,603,0.906666667
6,9,0.763333333
6,18,0.853333333
10,45,1.373333333
10,9,0.456666667
12,9,0.53
10,36,0.923333333
12,18,0.316666667
12,9,0.396666667
6,108,0.47
10,531,0.723333333
6,414,0.813333333
10,369,1.443333333
12,153,0.193333333
6,18,0.666666667
10,18,0.436666667
6,9,0.566666667
6,9,0.926666667
12,9,1.146666667
6,9,1.18
10,18,0.62
10,9,0.44
10,18,0.473333333
6,9,0.53
10,27,0.293333333
12,9,0.463333333
10,9,0.716666667
10,9,0.41
6,9,0.886666667
10,18,0.323333333
10,9,0.55
10,45,0.616666667
2,9,0.406666667
6,18,1.49
6,9,0.49
12,9,0.48
10,9,0.16
6,9,0.31
6,9,0.316666667
10,36,0.29
12,198,0.29
6,27,0.443333333
10,18,0.17
10,9,0.213333333
10,9,0.486666667
12,9,0.856666667
10,18,0.116666667
6,18,0.49
10,27,0.23
10,9,0.38
6,9,0.403333333
6,9,0.36
6,9,0.236666667
10,36,0.146666667
10,126,0.366666667
10,36,0.266666667
12,171,0.433333333
12,207,0.35
10,162,0.313333333
12,180,0.383333333
12,9,0.3
16,9,0.253333333
6,9,0.253333333
6,18,0.093333333
10,9,0.343333333
12,9,1.1
10,18,0.6
6,45,0.33
10,27,0.7
2,18,1.286666667
2,18,0.863333333
12,9,0.366666667
12,9,0.243333333
12,9,0.42
12,63,0.46
12,9,0.436666667
12,9,0.206666667
12,9,0.406666667
12,9,0.253333333
12,54,0.38
14,99,0.51
14,99,0.573333333
12,18,0.083333333
12,9,0.17
14,36,0.353333333
12,18,0.146666667
12,9,0.42
12,9,0.253333333
12,18,0.44
12,27,0.683333333
12,9,0.546666667
12,9,0.4
12,9,0.433333333
12,9,0.19
12,9,0.293333333
12,9,0.633333333
8,9,0.263333333
8,18,0.183333333
8,18,0.076666667
10,9,0.143333333
10,9,0.366666667
10,99,0.533333333
10,126,0.466666667
10,108,0.4
10,99,0.353333333
10,90,0.39
10,117,0.503333333
12,99,0.463333333
10,9,0.176666667
10,18,0.08
10,9,0.193333333
6,9,0.136666667
12,9,0.14
12,9,0.1
12,9,0.073333333
12,9,0.283333333
12,9,0.256666667
12,9,0.856666667
12,9,0.583333333
6,9,0.87
10,9,0.493333333
10,9,1.06
10,18,0.71
12,9,1.046666667
10,9,0.713333333
10,18,0.61
6,9,1.463333333
6,9,1.87
12,9,0.123333333
12,9,0.106666667
12,9,0.143333333
10,9,0.143333333
10,9,0.063333333
6,9,0.36
6,9,0.276666667
6,9,0.143333333
10,45,0.64
10,9,0.526666667
10,9,0.28
6,9,1.363333333
10,36,0.506666667
10,9,0.223333333
6,18,0.166666667
10,36,0.303333333
10,18,0.513333333
10,9,0.286666667
16,18,0.056666667
6,9,0.286666667
6,27,0.346666667
6,9,0.28
10,9,0.52
10,9,0.39
10,9,0.286666667
10,18,0.196666667
10,18,0.083333333
10,9,0.146666667
10,9,0.173333333
10,9,0.113333333
10,18,0.206666667
6,18,0.326666667
12,9,0.176666667
12,9,0.216666667
12,9,0.73
12,18,1.423333333
12,9,0.47
10,63,0.426666667
10,63,0.333333333
6,18,0.236666667
6,9,0.18
10,9,0.136666667
12,9,0.18
12,9,0.343333333
10,9,0.153333333
6,18,0.243333333
10,99,0.366666667
10,81,0.32
12,198,0.403333333
6,9,0.123333333
6,9,0.376666667
10,27,1.496666667
10,18,0.4
12,135,0.656666667
6,72,0.323333333
10,297,0.663333333
10,558,0.766666667
10,387,0.886666667
6,9,1.523333333
6,9,0.37
6,45,0.84
6,27,1.443333333
6,144,0.366666667
6,522,0.81
6,288,0.706666667
12,117,0.326666667
6,9,0.733333333
6,18,1.13
10,9,0.78
10,18,0.54
10,9,0.223333333
6,9,0.396666667
12,9,1.443333333
12,9,0.98
12,9,1.353333333
6,27,1.233333333
10,9,1.536666667
12,18,1.273333333
14,18,0.36
10,468,0.7
10,504,0.816666667
12,135,0.43
12,198,0.246666667
10,9,0.32
12,9,1.8
12,45,1.42
12,9,0.393333333
12,18,0.24
14,9,0.296666667
12,9,0.17
12,9,0.093333333
12,18,1.013333333
6,9,0.326666667
10,9,0.72
10,9,0.86
10,9,0.483333333
10,18,0.066666667
2,45,0.406666667
10,9,0.21
6,9,0.256666667
10,9,0.446666667
2,18,1
10,9,0.26
10,27,0.5
10,9,0.336666667
10,9,0.753333333
12,9,0.326666667
12,9,0.163333333
12,9,0.566666667
12,18,0.536666667
6,9,0.456666667
10,9,0.323333333
10,27,0.356666667
12,18,0.42
2,9,0.656666667
2,9,0.593333333
2,27,0.17
2,9,0.093333333
2,18,0.366666667
2,9,0.36
2,9,0.436666667
2,9,0.52
2,18,0.216666667
2,27,0.536666667
2,9,0.223333333
2,18,0.613333333
2,18,0.216666667
2,9,0.346666667
2,9,0.536666667
2,9,0.39
2,9,0.26
2,9,0.1
2,18,0.073333333
2,9,0.373333333
2,18,0.233333333
2,18,0.406666667
2,9,0.066666667
12,315,0.53
8,72,0.2
6,162,0.456666667
12,639,0.896666667
12,135,0.35
12,54,0.216666667
6,9,0.733333333
6,9,0.573333333
6,18,0.566666667
6,9,1.316666667
10,18,0.473333333
8,63,0.193333333
6,621,0.776666667
6,630,0.976666667
6,576,1.183333333
10,9,1.316666667
10,9,2.143333333
12,18,0.216666667
12,540,0.716666667
12,297,0.566666667
6,261,0.423333333
6,459,0.843333333
6,405,0.9
6,378,0.686666667
6,576,0.836666667
12,396,0.736666667
10,18,1.986666667
10,9,0.42
10,9,1.496666667
14,9,0.216666667
6,9,0.283333333
12,36,0.506666667
12,18,0.723333333
12,18,1.43
14,9,0.3
12,9,1.25
6,9,0.123333333
10,9,0.323333333
10,18,0.206666667
10,27,0.093333333
6,9,0.39
10,9,0.66
10,18,0.42
12,9,0.256666667
10,9,0.353333333
6,9,0.476666667
6,18,1.473333333
10,9,0.33
10,9,0.13
6,9,1.403333333
6,9,0.506666667
10,27,0.543333333
6,18,0.31
12,9,0.736666667
6,18,0.423333333
6,9,0.07
12,18,0.87
10,9,0.25
10,18,0.58
10,18,0.266666667
2,9,0.313333333
6,9,0.31
6,9,0.393333333
8,36,0.286666667
12,441,1.123333333
12,171,0.2
6,27,1.026666667
6,27,1.273333333
6,27,1.563333333
10,63,1.866666667
10,27,1.85
10,18,2.43
10,9,0.44
10,18,1.123333333
12,9,0.23
6,9,0.293333333
12,9,1.513333333
12,63,1.36
10,45,0.39
6,666,1.013333333
10,621,1.28
12,234,0.243333333
6,9,0.406666667
6,9,0.253333333
16,27,0.1
6,9,0.363333333
10,18,0.493333333
6,9,0.203333333
6,9,0.35
10,18,0.323333333
6,9,0.273333333
6,18,0.113333333
10,27,0.446666667
10,117,0.446666667
10,189,0.336666667
6,9,0.14
10,9,0.1
6,9,0.503333333
6,27,0.426666667
10,9,0.123333333
16,18,0.086666667
10,18,0.183333333
6,18,0.416666667
6,18,0.186666667
6,54,0.343333333
6,27,0.236666667
6,9,0.54
10,9,0.406666667
6,18,0.3
6,18,0.4
10,9,0.233333333
10,9,0.17
10,9,0.226666667
12,9,0.253333333
10,18,0.24
10,9,0.233333333
16,9,0.05
10,9,0.366666667
6,27,0.173333333
6,9,0.15
6,9,0.08
6,9,0.446666667
6,9,0.543333333
10,9,1.036666667
6,9,0.7
6,27,2.016666667
14,9,0.313333333
12,36,1.133333333
12,9,1.17
12,36,1.163333333
10,639,0.84
6,846,1.176666667
10,801,1.166666667
10,648,1.3
12,9,1.673333333
12,18,0.81
10,36,1.29
12,18,1.493333333
2,18,0.056666667
2,18,0.066666667
2,9,0.063333333
6,9,0.34
6,45,0.21
6,18,0.103333333
6,9,0.293333333
10,81,0.43
16,9,0.263333333
10,9,0.11
6,18,0.54
6,9,0.236666667
10,9,0.136666667
12,9,0.366666667
10,9,0.273333333
6,9,0.196666667
6,81,0.193333333
6,18,0.29
6,36,0.19
6,36,0.25
10,9,0.35
10,9,0.306666667
10,27,0.496666667
10,18,0.55
10,27,0.156666667
10,144,0.36
10,9,0.05
10,9,0.133333333
10,9,0.173333333
10,9,0.336666667
12,27,0.37
14,63,0.45
16,27,0.43
14,18,0.73
14,54,0.666666667
18,9,0.066666667
14,9,0.18
12,36,0.396666667
12,9,0.283333333
12,9,0.393333333
12,18,0.373333333
12,9,0.526666667
12,9,0.043333333
6,9,0.173333333
10,18,0.15
12,9,0.083333333
10,9,0.14
6,18,0.24
10,9,0.173333333
6,9,0.39
6,9,0.18
6,9,0.11
10,9,0.19
10,9,0.106666667
12,27,0.08
10,9,0.136666667
6,18,0.12
12,18,0.103333333
10,9,0.076666667
6,9,0.14
6,18,0.166666667
10,27,0.203333333
10,9,0.136666667
10,18,0.103333333
6,9,0.106666667
10,27,0.13
10,9,0.256666667
10,9,0.2
12,45,0.093333333
12,27,0.106666667
6,9,0.103333333
6,9,0.116666667
10,9,0.22
12,9,0.076666667
10,117,0.52
10,126,0.46
10,63,0.253333333
12,180,0.34
6,27,0.246666667
6,9,0.323333333
10,9,0.143333333
12,9,0.093333333
10,18,0.316666667
10,9,0.31
10,9,0.52
10,9,0.23
10,9,0.42
12,9,0.46
18,81,0.44
12,54,0.56
14,72,0.46
14,54,0.376666667
14,81,0.483333333
18,18,0.366666667
12,45,0.376666667
12,18,0.32
12,9,0.323333333
14,9,0.076666667
14,63,0.373333333
14,36,0.503333333
12,9,0.27
12,9,0.193333333
6,1017,1.093333333
6,531,1.066666667
10,531,1.463333333
10,351,0.276666667
10,9,1.003333333
10,27,1.76
10,9,0.743333333
10,9,1.263333333
6,9,1.016666667
12,9,1.22
12,18,1.316666667
12,18,0.91
10,18,1.466666667
10,396,0.746666667
12,9,0.413333333
10,72,0.58
10,378,1.063333333
10,999,1.286666667
10,315,0.416666667
10,189,0.266666667
10,9,0.653333333
6,18,1.076666667
10,9,0.97
12,9,0.963333333
10,9,0.243333333
12,9,0.92
12,9,1.016666667
12,27,1.56
12,9,0.276666667
10,9,0.453333333
6,9,1.883333333
6,9,1.036666667
10,9,0.736666667
10,18,0.926666667
12,9,0.126666667
10,54,0.173333333
12,18,0.286666667
10,135,0.53
6,162,0.636666667
10,9,0.13
10,9,0.12
10,9,0.056666667
10,36,0.346666667
10,63,0.44
12,180,0.383333333
12,162,0.383333333
6,9,0.193333333
10,18,0.206666667
12,9,0.113333333
10,9,0.066666667
12,9,0.303333333
10,9,0.036666667
12,9,0.29
10,9,0.103333333
2,9,0.293333333
2,9,0.063333333
10,9,0.166666667
10,27,0.09
10,144,0.18
10,9,0.38
6,9,0.19
6,9,0.2
10,18,0.07
10,9,0.173333333
12,9,0.52
6,18,0.196666667
10,9,0.29
8,9,0.01
2,18,0.293333333
10,9,0.5
10,9,0.303333333
10,45,0.43
2,9,2.456666667
6,9,0.47
12,9,0.926666667
10,36,0.516666667
12,18,0.953333333
12,9,0.476666667
10,9,0.393333333
10,18,0.51
10,9,0.123333333
10,9,0.526666667
10,9,0.506666667
10,45,0.52
10,9,0.163333333
2,9,0.276666667
10,54,0.143333333
8,9,0.2
12,18,0.23
10,9,0.183333333
10,18,0.17
8,27,0.193333333
10,9,0.38
6,9,0.106666667
12,36,0.14
6,9,0.46
12,9,0.456666667
10,18,0.46
12,9,0.896666667
12,9,0.483333333
12,9,0.316666667
10,9,0.433333333
12,18,0.453333333
10,18,0.113333333
6,18,0.143333333
12,9,0.763333333
16,9,0.376666667
12,9,0.376666667
16,9,0.223333333
12,18,0.31
12,18,0.253333333
18,90,0.51
14,81,0.46
12,9,0.316666667
12,9,0.506666667
10,9,0.12
12,18,0.223333333
12,36,0.22
18,81,0.336666667
18,72,0.283333333
14,81,0.48
10,9,0.38
12,9,0.393333333
12,27,0.46
14,117,0.38
14,63,0.48
18,45,0.373333333
12,9,0.46
14,9,0.083333333
14,63,0.48
18,9,0.103333333
14,18,0.24
14,9,0.333333333
12,36,0.29
12,18,0.386666667
18,9,0.08
18,63,0.356666667
12,36,0.4
12,9,0.216666667
6,9,0.546666667
2,18,0.193333333
6,9,0.293333333
2,9,0.236666667
10,9,0.146666667
6,9,0.436666667
10,18,0.563333333
10,18,0.886666667
6,18,0.196666667
6,18,0.29
6,18,0.313333333
16,18,0.15
10,9,0.23
6,9,0.026666667
10,9,0.296666667
2,9,0.3
10,945,1.453333333
12,9,0.203333333
6,9,0.393333333
12,9,0.9
12,27,0.773333333
6,117,0.746666667
10,126,0.676666667
10,558,1.163333333
6,882,1.163333333
10,324,0.346666667
12,27,0.236666667
12,54,0.296666667
8,81,0.39
12,333,0.616666667
10,324,0.92
10,729,0.95
12,324,0.19
12,117,0.31
6,9,0.48
12,18,1.066666667
12,9,0.656666667
10,9,0.203333333
12,9,0.103333333
10,9,0.376666667
10,9,0.136666667
10,9,0.253333333
8,9,0.046666667
10,9,0.596666667
10,9,0.053333333
10,27,0.1
12,18,1.683333333
12,9,0.543333333
10,9,0.486666667
10,774,1.206666667
10,576,1.19
10,693,1.286666667
10,837,1.583333333
10,306,0.426666667
12,36,1.303333333
10,9,0.493333333
10,9,0.716666667
12,9,1.286666667
10,387,0.76
10,342,0.83
10,954,1.243333333
6,621,1.056666667
10,936,1.423333333
10,522,1.36
6,9,0.48
6,18,0.706666667
12,9,0.48
12,9,0.393333333
12,9,0.363333333
12,9,0.643333333
12,9,0.42
10,63,0.493333333
10,9,0.733333333
10,27,0.523333333
12,9,0.373333333
12,9,0.056666667
12,9,0.093333333
10,18,0.093333333
10,9,0.12
12,9,0.14
10,9,0.1
12,9,0.146666667
10,9,0.14
12,18,0.263333333
10,9,0.06
10,18,0.203333333
10,9,0.03
12,9,0.15
12,18,0.18
10,9,0.243333333
10,9,0.246666667
6,9,0.14
6,9,0.09
2,9,0.54
6,9,0.38
12,9,0.48
6,9,0.266666667
6,9,0.406666667
12,9,0.686666667
10,18,0.416666667
10,27,0.406666667
10,18,0.603333333
10,9,0.726666667
10,18,0.44
2,9,0.303333333
2,9,0.253333333
2,9,0.403333333
2,9,0.216666667
2,9,0.13
2,9,0.343333333
2,9,0.663333333
8,18,0.253333333
10,36,0.13
8,9,0.156666667
10,9,0.223333333
10,9,0.136666667
10,9,0.176666667
12,9,0.146666667
10,9,0.196666667
2,9,0.086666667
2,27,0.336666667
2,18,0.36
2,9,0.303333333
2,9,0.276666667
2,9,0.22
2,9,0.543333333
2,9,0.213333333
2,18,0.24
2,9,0.106666667
2,9,0.123333333
2,9,0.193333333
2,9,0.076666667
2,9,0.316666667
6,18,0.176666667
10,747,0.99
6,738,1.023333333
6,855,1.21
12,18,0.643333333
12,18,1.676666667
12,9,0.243333333
10,567,0.79
10,9,0.086666667
12,9,0.126666667
16,18,0.196666667
12,18,0.203333333
10,9,0.353333333
10,9,0.103333333
10,9,0.156666667
10,9,0.17
10,18,0.086666667
10,9,0.43
10,9,0.216666667
12,18,0.106666667
12,18,0.15
10,9,0.153333333
12,18,0.136666667
12,9,0.3
10,18,0.376666667
10,9,0.29
6,396,0.706666667
6,495,0.9
10,468,0.98
10,9,1.53
10,27,1.48
6,27,0.933333333
10,9,0.313333333
12,9,0.606666667
12,18,1.113333333
12,9,0.473333333
10,756,1.1
10,558,1.646666667
10,261,0.286666667
6,9,0.486666667
6,9,1.103333333
10,63,0.476666667
10,90,0.546666667
10,1080,1.236666667
10,270,0.353333333
12,243,0.303333333
12,9,1.126666667
12,9,1.166666667
12,18,1.676666667
12,27,1.576666667
6,9,1.493333333
12,9,1.626666667
12,54,0.446666667
10,63,0.513333333
10,207,0.856666667
10,783,1.713333333
12,9,0.63
12,9,0.2
6,9,1.733333333
6,9,1.396666667
10,9,0.933333333
10,9,0.573333333
12,9,0.396666667
12,9,0.346666667
10,45,0.43
6,9,0.27
2,18,0.843333333
6,9,0.833333333
6,27,0.38
6,9,0.67
6,9,1.803333333
10,9,0.49
12,9,0.396666667
12,18,1.193333333
6,9,0.816666667
6,18,0.156666667
10,54,0.703333333
6,27,1.026666667
12,9,0.556666667
10,9,0.33
10,27,0.41
10,9,0.32
10,36,0.463333333
2,18,0.96
6,18,0.36
10,9,0.226666667
12,9,0.196666667
12,9,0.136666667
12,9,0.11
12,9,0.116666667
10,9,0.18
6,9,0.243333333
10,9,1.153333333
12,18,1.76
12,9,1.356666667
12,153,0.456666667
10,72,0.5
6,126,0.586666667
12,90,0.543333333
10,99,0.533333333
10,243,0.35
10,234,0.243333333
10,243,0.226666667
10,342,0.39
10,9,0.546666667
10,135,0.693333333
6,720,1.036666667
6,882,1.316666667
6,945,1.243333333
10,792,1.286666667
10,738,1.55
10,972,1.603333333
10,225,0.326666667
10,414,0.28
10,432,0.273333333
10,333,0.31
14,9,0.263333333
12,9,0.853333333
12,18,0.413333333
12,18,1.183333333
10,369,0.636666667
12,90,0.38
6,144,0.61
10,783,1.183333333
10,711,1.086666667
12,9,0.623333333
6,9,1.436666667
10,9,1.33
10,9,0.096666667
10,9,0.063333333
12,9,0.093333333
12,9,0.093333333
12,9,0.686666667
10,27,0.2
10,27,0.42
10,18,0.423333333
10,63,0.576666667
10,9,0.136666667
10,9,0.366666667
12,9,0.413333333
6,9,0.223333333
10,9,0.406666667
6,18,0.383333333
6,27,0.766666667
10,9,0.516666667
12,9,0.406666667
12,9,0.226666667
10,837,1.16
10,9,0.5
10,9,0.533333333
10,9,1.32
6,9,0.23
10,9,0.053333333
10,36,0.38
12,54,0.3
6,54,0.423333333
6,693,1.48
10,630,1.33
10,675,1.41
10,774,1.27
12,9,1.316666667
6,90,0.32
12,72,0.39
6,54,0.836666667
10,801,1.093333333
12,270,0.38
6,18,0.49
10,18,1.383333333
12,9,1.006666667
10,270,0.596666667
6,18,0.746666667
10,495,0.92
6,603,0.956666667
10,378,0.286666667
10,189,0.336666667
10,423,0.283333333
6,9,0.463333333
12,27,1.02
12,18,0.543333333
10,9,0.576666667
10,27,1.473333333
10,27,0.44
12,54,0.343333333
10,918,1.126666667
12,207,0.273333333
2,9,0.063333333
6,9,0.133333333
10,9,0.166666667
10,9,0.433333333
12,9,0.24
10,27,0.056666667
10,36,0.186666667
10,9,0.05
6,9,0.14
6,90,0.233333333
6,54,0.186666667
10,36,0.2
10,54,0.186666667
2,9,0.523333333
2,9,0.216666667
6,9,0.07
2,9,0.216666667
2,9,0.17
10,9,0.176666667
10,45,0.403333333
10,9,0.653333333
6,18,0.27
12,9,0.75
10,9,0.28
10,27,0.573333333
10,18,0.43
10,9,0.236666667
10,27,0.313333333
10,36,0.543333333
10,9,0.303333333
10,27,0.366666667
10,45,0.733333333
6,9,0.34
12,9,0.533333333
16,9,0.293333333
12,9,0.146666667
10,27,0.05
10,18,0.116666667
10,18,0.05
12,9,0.506666667
12,9,0.11
12,9,0.456666667
12,9,0.926666667
12,9,0.496666667
10,9,0.233333333
6,9,0.263333333
6,9,0.146666667
10,9,0.126666667
2,18,0.303333333
14,63,0.56
18,72,0.55
10,9,0.273333333
10,9,0.11
6,18,0.106666667
10,9,0.24
10,9,0.12
10,18,0.17
10,9,0.23
6,9,0.113333333
6,9,0.16
6,18,0.303333333
14,54,0.416666667
14,36,0.31
12,18,0.103333333
12,9,0.51
12,27,0.453333333
14,9,0.356666667
14,54,0.373333333
18,90,0.45
12,9,0.336666667
12,9,0.506666667
14,18,0.093333333
12,27,0.483333333
10,9,0.583333333
12,36,0.55
12,108,0.623333333
18,9,0.113333333
12,18,0.31
18,36,0.336666667
12,36,0.756666667
18,45,0.443333333
14,18,0.57
18,45,0.37
14,9,0.306666667
12,36,0.666666667
12,9,0.59
16,9,0.086666667
14,99,0.42
14,45,0.523333333
18,27,0.373333333
14,18,0.386666667
16,27,0.486666667
12,18,0.45
14,36,0.646666667
16,45,0.483333333
12,18,0.393333333
12,18,0.34
6,27,0.193333333
10,9,0.08
10,9,0.186666667
10,36,0.13
10,18,0.063333333
10,36,0.11
10,9,0.09
10,27,0.103333333
10,45,0.116666667
10,18,0.073333333
10,27,0.103333333
6,63,0.093333333
6,63,0.066666667
6,27,0.12
10,27,0.186666667
10,27,0.123333333
10,27,0.113333333
10,9,0.056666667
10,18,0.076666667
10,9,0.06
10,54,0.096666667
10,36,0.12
10,27,0.04
10,27,0.09
6,54,0.086666667
6,108,0.096666667
6,36,0.096666667
10,54,0.113333333
10,9,0.03
10,27,0.106666667
6,54,0.073333333
18,9,0.32
12,27,0.103333333
12,27,0.333333333
12,9,0.373333333
12,9,0.15
12,9,0.266666667
10,9,0.46
12,9,0.74
12,9,0.263333333
12,9,0.416666667
10,9,0.033333333
